ElapsedSeconds
0s, EnvH:48.84%, InH:0.00%, EnvT:23.23°C, InT:-45.00°C, IrA1:33.63°C, IrA2:28.91°C, IrO1:41.21°C, IrO2:28.91°C
1496s, EnvH:46.09%, InH:34.60%, EnvT:23.97°C, InT:30.76°C, IrA1:44.63°C, IrA2:26.37°C, IrO1:67.89°C, IrO2:37.85°C
1497s, EnvH:46.07%, InH:34.63%, EnvT:24.00°C, InT:30.74°C, IrA1:44.53°C, IrA2:26.35°C, IrO1:67.65°C, IrO2:38.11°C
1498s, EnvH:46.06%, InH:34.65%, EnvT:24.00°C, InT:30.69°C, IrA1:44.41°C, IrA2:26.31°C, IrO1:67.23°C, IrO2:37.79°C
1499s, EnvH:46.06%, InH:34.69%, EnvT:23.97°C, InT:30.69°C, IrA1:44.33°C, IrA2:26.31°C, IrO1:67.13°C, IrO2:38.09°C
1500s, EnvH:46.06%, InH:34.72%, EnvT:23.97°C, InT:30.67°C, IrA1:44.19°C, IrA2:26.29°C, IrO1:66.89°C, IrO2:37.67°C
1501s, EnvH:46.05%, InH:34.75%, EnvT:24.00°C, InT:30.61°C, IrA1:44.09°C, IrA2:26.25°C, IrO1:66.61°C, IrO2:37.51°C
1502s, EnvH:46.04%, InH:34.78%, EnvT:23.97°C, InT:30.59°C, IrA1:43.99°C, IrA2:26.25°C, IrO1:66.15°C, IrO2:37.75°C
1503s, EnvH:46.03%, InH:34.82%, EnvT:23.97°C, InT:30.59°C, IrA1:43.91°C, IrA2:26.27°C, IrO1:66.05°C, IrO2:37.59°C
1504s, EnvH:46.01%, InH:34.85%, EnvT:23.97°C, InT:30.54°C, IrA1:43.79°C, IrA2:26.25°C, IrO1:65.89°C, IrO2:37.53°C
1505s, EnvH:45.99%, InH:34.88%, EnvT:24.00°C, InT:30.50°C, IrA1:43.73°C, IrA2:26.25°C, IrO1:65.57°C, IrO2:37.61°C
1506s, EnvH:45.93%, InH:34.91%, EnvT:24.00°C, InT:30.48°C, IrA1:43.63°C, IrA2:26.23°C, IrO1:65.39°C, IrO2:37.53°C
1507s, EnvH:45.87%, InH:34.96%, EnvT:23.97°C, InT:30.46°C, IrA1:43.51°C, IrA2:26.23°C, IrO1:65.13°C, IrO2:37.45°C
1508s, EnvH:45.82%, InH:34.99%, EnvT:23.97°C, InT:30.42°C, IrA1:43.41°C, IrA2:26.21°C, IrO1:64.79°C, IrO2:37.17°C
1509s, EnvH:45.76%, InH:35.03%, EnvT:23.97°C, InT:30.40°C, IrA1:43.29°C, IrA2:26.19°C, IrO1:64.81°C, IrO2:37.09°C
1510s, EnvH:45.74%, InH:35.08%, EnvT:24.00°C, InT:30.40°C, IrA1:43.19°C, IrA2:26.19°C, IrO1:64.45°C, IrO2:37.33°C
1511s, EnvH:45.70%, InH:35.13%, EnvT:23.97°C, InT:30.33°C, IrA1:43.11°C, IrA2:26.23°C, IrO1:64.29°C, IrO2:37.01°C
1512s, EnvH:45.68%, InH:35.17%, EnvT:24.00°C, InT:30.33°C, IrA1:43.03°C, IrA2:26.19°C, IrO1:63.97°C, IrO2:36.73°C
1513s, EnvH:45.69%, InH:35.21%, EnvT:23.97°C, InT:30.29°C, IrA1:42.89°C, IrA2:26.15°C, IrO1:63.67°C, IrO2:36.89°C
1514s, EnvH:45.73%, InH:35.24%, EnvT:23.97°C, InT:30.23°C, IrA1:42.79°C, IrA2:26.17°C, IrO1:63.45°C, IrO2:36.53°C
1515s, EnvH:45.78%, InH:35.30%, EnvT:23.97°C, InT:30.20°C, IrA1:42.71°C, IrA2:26.17°C, IrO1:63.27°C, IrO2:36.47°C
1516s, EnvH:45.80%, InH:35.35%, EnvT:24.00°C, InT:30.20°C, IrA1:42.63°C, IrA2:26.17°C, IrO1:63.23°C, IrO2:36.41°C
1517s, EnvH:45.81%, InH:35.42%, EnvT:23.97°C, InT:30.18°C, IrA1:42.55°C, IrA2:26.19°C, IrO1:62.87°C, IrO2:36.25°C
1518s, EnvH:45.83%, InH:35.47%, EnvT:23.97°C, InT:30.16°C, IrA1:42.45°C, IrA2:26.11°C, IrO1:62.65°C, IrO2:36.25°C
1519s, EnvH:45.86%, InH:35.55%, EnvT:23.97°C, InT:30.16°C, IrA1:42.41°C, IrA2:26.19°C, IrO1:62.51°C, IrO2:36.29°C
1520s, EnvH:45.89%, InH:35.59%, EnvT:23.97°C, InT:30.14°C, IrA1:42.33°C, IrA2:26.19°C, IrO1:62.29°C, IrO2:36.41°C
1521s, EnvH:45.90%, InH:35.64%, EnvT:23.97°C, InT:30.12°C, IrA1:42.25°C, IrA2:26.17°C, IrO1:62.13°C, IrO2:36.39°C
1522s, EnvH:45.91%, InH:35.69%, EnvT:23.97°C, InT:30.12°C, IrA1:42.19°C, IrA2:26.21°C, IrO1:62.05°C, IrO2:36.49°C
1523s, EnvH:45.93%, InH:35.74%, EnvT:23.97°C, InT:30.12°C, IrA1:42.15°C, IrA2:26.21°C, IrO1:61.89°C, IrO2:36.01°C
1524s, EnvH:45.94%, InH:35.75%, EnvT:23.97°C, InT:30.14°C, IrA1:42.09°C, IrA2:26.23°C, IrO1:61.67°C, IrO2:36.09°C
1525s, EnvH:45.95%, InH:35.77%, EnvT:23.95°C, InT:30.14°C, IrA1:42.09°C, IrA2:26.21°C, IrO1:61.45°C, IrO2:36.29°C
1526s, EnvH:45.98%, InH:35.77%, EnvT:24.00°C, InT:30.14°C, IrA1:42.03°C, IrA2:26.25°C, IrO1:61.41°C, IrO2:35.35°C
1527s, EnvH:45.99%, InH:35.79%, EnvT:24.00°C, InT:30.12°C, IrA1:42.05°C, IrA2:26.25°C, IrO1:61.35°C, IrO2:37.17°C
1528s, EnvH:46.02%, InH:35.81%, EnvT:24.02°C, InT:30.12°C, IrA1:42.03°C, IrA2:26.27°C, IrO1:61.19°C, IrO2:35.51°C
1529s, EnvH:46.02%, InH:35.82%, EnvT:23.97°C, InT:30.12°C, IrA1:42.03°C, IrA2:26.27°C, IrO1:61.49°C, IrO2:34.81°C
1530s, EnvH:46.03%, InH:35.83%, EnvT:23.97°C, InT:30.12°C, IrA1:42.05°C, IrA2:26.31°C, IrO1:61.31°C, IrO2:34.31°C
1531s, EnvH:46.03%, InH:35.83%, EnvT:23.97°C, InT:30.12°C, IrA1:42.05°C, IrA2:26.31°C, IrO1:61.19°C, IrO2:34.51°C
1532s, EnvH:46.03%, InH:35.82%, EnvT:23.97°C, InT:30.10°C, IrA1:42.07°C, IrA2:26.29°C, IrO1:61.21°C, IrO2:34.45°C
1533s, EnvH:46.03%, InH:35.84%, EnvT:23.97°C, InT:30.12°C, IrA1:42.07°C, IrA2:26.31°C, IrO1:61.17°C, IrO2:34.29°C
1535s, EnvH:46.03%, InH:35.83%, EnvT:23.97°C, InT:30.10°C, IrA1:42.09°C, IrA2:26.37°C, IrO1:61.03°C, IrO2:34.43°C
1536s, EnvH:46.04%, InH:35.84%, EnvT:24.00°C, InT:30.12°C, IrA1:42.09°C, IrA2:26.41°C, IrO1:61.19°C, IrO2:34.29°C
1537s, EnvH:46.03%, InH:35.85%, EnvT:23.97°C, InT:30.10°C, IrA1:42.15°C, IrA2:26.41°C, IrO1:60.95°C, IrO2:34.55°C
1538s, EnvH:46.04%, InH:35.85%, EnvT:23.97°C, InT:30.08°C, IrA1:42.15°C, IrA2:26.39°C, IrO1:61.09°C, IrO2:34.43°C
1539s, EnvH:46.05%, InH:35.83%, EnvT:23.97°C, InT:30.08°C, IrA1:42.19°C, IrA2:26.41°C, IrO1:61.11°C, IrO2:34.55°C
1540s, EnvH:46.06%, InH:35.76%, EnvT:23.97°C, InT:30.05°C, IrA1:42.23°C, IrA2:26.43°C, IrO1:60.97°C, IrO2:34.59°C
1541s, EnvH:46.06%, InH:35.75%, EnvT:23.97°C, InT:30.05°C, IrA1:42.25°C, IrA2:26.45°C, IrO1:60.91°C, IrO2:34.47°C
1542s, EnvH:46.07%, InH:35.74%, EnvT:24.00°C, InT:30.03°C, IrA1:42.25°C, IrA2:26.45°C, IrO1:61.13°C, IrO2:34.55°C
1543s, EnvH:46.07%, InH:35.78%, EnvT:24.02°C, InT:30.01°C, IrA1:42.29°C, IrA2:26.49°C, IrO1:60.93°C, IrO2:34.83°C
1544s, EnvH:46.07%, InH:35.82%, EnvT:23.97°C, InT:29.97°C, IrA1:42.29°C, IrA2:26.45°C, IrO1:60.97°C, IrO2:34.47°C
1545s, EnvH:46.07%, InH:35.86%, EnvT:24.00°C, InT:29.95°C, IrA1:42.35°C, IrA2:26.51°C, IrO1:60.79°C, IrO2:34.47°C
1546s, EnvH:46.08%, InH:35.93%, EnvT:23.97°C, InT:29.91°C, IrA1:42.35°C, IrA2:26.51°C, IrO1:60.99°C, IrO2:34.83°C
1547s, EnvH:46.07%, InH:35.96%, EnvT:23.97°C, InT:29.88°C, IrA1:42.37°C, IrA2:26.57°C, IrO1:60.85°C, IrO2:34.71°C
1548s, EnvH:46.07%, InH:35.99%, EnvT:24.02°C, InT:29.84°C, IrA1:42.43°C, IrA2:26.53°C, IrO1:60.89°C, IrO2:34.63°C
1549s, EnvH:46.06%, InH:36.01%, EnvT:24.02°C, InT:29.82°C, IrA1:42.45°C, IrA2:26.57°C, IrO1:60.81°C, IrO2:34.67°C
1550s, EnvH:46.06%, InH:36.05%, EnvT:24.00°C, InT:29.80°C, IrA1:42.47°C, IrA2:26.57°C, IrO1:60.75°C, IrO2:34.77°C
1551s, EnvH:46.05%, InH:36.12%, EnvT:24.00°C, InT:29.78°C, IrA1:42.53°C, IrA2:26.57°C, IrO1:60.79°C, IrO2:34.75°C
1552s, EnvH:46.05%, InH:36.19%, EnvT:23.97°C, InT:29.74°C, IrA1:42.53°C, IrA2:26.57°C, IrO1:60.97°C, IrO2:34.51°C
1553s, EnvH:46.05%, InH:36.24%, EnvT:24.02°C, InT:29.69°C, IrA1:42.55°C, IrA2:26.61°C, IrO1:60.65°C, IrO2:34.83°C
1554s, EnvH:46.05%, InH:36.32%, EnvT:24.00°C, InT:29.67°C, IrA1:42.61°C, IrA2:26.61°C, IrO1:60.61°C, IrO2:34.91°C
1555s, EnvH:46.06%, InH:36.37%, EnvT:24.02°C, InT:29.65°C, IrA1:42.61°C, IrA2:26.65°C, IrO1:60.79°C, IrO2:34.85°C
1556s, EnvH:46.05%, InH:36.41%, EnvT:24.00°C, InT:29.63°C, IrA1:42.63°C, IrA2:26.63°C, IrO1:60.63°C, IrO2:34.89°C
1557s, EnvH:46.05%, InH:36.46%, EnvT:24.00°C, InT:29.59°C, IrA1:42.65°C, IrA2:26.65°C, IrO1:60.61°C, IrO2:34.67°C
1558s, EnvH:46.25%, InH:36.52%, EnvT:24.02°C, InT:29.57°C, IrA1:42.67°C, IrA2:26.67°C, IrO1:60.53°C, IrO2:34.67°C
1559s, EnvH:46.46%, InH:36.57%, EnvT:24.00°C, InT:29.52°C, IrA1:42.69°C, IrA2:26.67°C, IrO1:60.59°C, IrO2:34.93°C
1560s, EnvH:46.38%, InH:36.63%, EnvT:24.00°C, InT:29.50°C, IrA1:42.73°C, IrA2:26.69°C, IrO1:60.73°C, IrO2:34.97°C
1561s, EnvH:46.24%, InH:36.69%, EnvT:24.00°C, InT:29.46°C, IrA1:42.73°C, IrA2:26.73°C, IrO1:60.61°C, IrO2:34.85°C
1562s, EnvH:46.17%, InH:36.75%, EnvT:24.02°C, InT:29.46°C, IrA1:42.75°C, IrA2:26.71°C, IrO1:60.73°C, IrO2:34.71°C
1563s, EnvH:46.11%, InH:36.81%, EnvT:24.00°C, InT:29.42°C, IrA1:42.77°C, IrA2:26.69°C, IrO1:60.75°C, IrO2:34.81°C
1564s, EnvH:46.08%, InH:36.90%, EnvT:24.00°C, InT:29.38°C, IrA1:42.85°C, IrA2:26.71°C, IrO1:60.59°C, IrO2:34.89°C
1565s, EnvH:46.06%, InH:36.98%, EnvT:24.02°C, InT:29.36°C, IrA1:42.85°C, IrA2:26.79°C, IrO1:60.45°C, IrO2:34.81°C
1566s, EnvH:46.04%, InH:37.08%, EnvT:24.02°C, InT:29.29°C, IrA1:42.87°C, IrA2:26.75°C, IrO1:60.57°C, IrO2:34.55°C
1567s, EnvH:46.03%, InH:37.15%, EnvT:24.02°C, InT:29.23°C, IrA1:42.89°C, IrA2:26.75°C, IrO1:60.55°C, IrO2:34.77°C
1568s, EnvH:46.01%, InH:37.19%, EnvT:23.97°C, InT:29.23°C, IrA1:42.93°C, IrA2:26.75°C, IrO1:60.63°C, IrO2:34.89°C
1569s, EnvH:46.00%, InH:37.26%, EnvT:24.02°C, InT:29.16°C, IrA1:42.95°C, IrA2:26.81°C, IrO1:60.59°C, IrO2:34.85°C
1570s, EnvH:45.98%, InH:37.31%, EnvT:24.02°C, InT:29.16°C, IrA1:42.97°C, IrA2:26.79°C, IrO1:60.55°C, IrO2:34.67°C
1571s, EnvH:45.98%, InH:37.35%, EnvT:24.00°C, InT:29.08°C, IrA1:43.05°C, IrA2:26.79°C, IrO1:60.49°C, IrO2:34.71°C
1572s, EnvH:45.98%, InH:37.38%, EnvT:23.97°C, InT:29.06°C, IrA1:43.05°C, IrA2:26.83°C, IrO1:60.65°C, IrO2:34.61°C
1573s, EnvH:45.97%, InH:37.44%, EnvT:24.00°C, InT:29.06°C, IrA1:43.09°C, IrA2:26.83°C, IrO1:60.49°C, IrO2:34.83°C
1574s, EnvH:45.98%, InH:37.45%, EnvT:24.00°C, InT:29.01°C, IrA1:43.11°C, IrA2:26.85°C, IrO1:60.51°C, IrO2:34.75°C
1575s, EnvH:45.98%, InH:37.48%, EnvT:24.00°C, InT:28.95°C, IrA1:43.11°C, IrA2:26.85°C, IrO1:60.47°C, IrO2:34.75°C
1576s, EnvH:45.98%, InH:37.58%, EnvT:24.00°C, InT:28.89°C, IrA1:43.15°C, IrA2:26.89°C, IrO1:60.49°C, IrO2:34.69°C
1577s, EnvH:45.98%, InH:37.62%, EnvT:24.02°C, InT:28.89°C, IrA1:43.19°C, IrA2:26.87°C, IrO1:60.53°C, IrO2:34.81°C
1579s, EnvH:45.97%, InH:37.69%, EnvT:24.00°C, InT:28.86°C, IrA1:43.17°C, IrA2:26.89°C, IrO1:60.45°C, IrO2:34.67°C
1580s, EnvH:45.97%, InH:37.78%, EnvT:24.02°C, InT:28.82°C, IrA1:43.21°C, IrA2:26.87°C, IrO1:60.33°C, IrO2:34.89°C
1581s, EnvH:45.95%, InH:37.85%, EnvT:24.00°C, InT:28.80°C, IrA1:43.21°C, IrA2:26.91°C, IrO1:60.35°C, IrO2:34.91°C
1582s, EnvH:45.95%, InH:37.94%, EnvT:24.00°C, InT:28.78°C, IrA1:43.27°C, IrA2:26.91°C, IrO1:60.29°C, IrO2:34.61°C
1583s, EnvH:45.94%, InH:38.00%, EnvT:24.02°C, InT:28.76°C, IrA1:43.31°C, IrA2:26.91°C, IrO1:60.27°C, IrO2:34.75°C
1584s, EnvH:45.93%, InH:38.00%, EnvT:24.02°C, InT:28.72°C, IrA1:43.29°C, IrA2:26.93°C, IrO1:60.21°C, IrO2:34.83°C
1585s, EnvH:45.93%, InH:38.03%, EnvT:24.02°C, InT:28.67°C, IrA1:43.31°C, IrA2:26.93°C, IrO1:60.27°C, IrO2:34.69°C
1586s, EnvH:45.91%, InH:38.06%, EnvT:24.02°C, InT:28.65°C, IrA1:43.33°C, IrA2:26.99°C, IrO1:60.17°C, IrO2:34.63°C
1587s, EnvH:45.91%, InH:38.10%, EnvT:24.00°C, InT:28.61°C, IrA1:43.35°C, IrA2:26.99°C, IrO1:60.29°C, IrO2:34.89°C
1588s, EnvH:45.90%, InH:38.15%, EnvT:24.02°C, InT:28.59°C, IrA1:43.37°C, IrA2:27.03°C, IrO1:60.27°C, IrO2:34.81°C
1589s, EnvH:45.89%, InH:38.20%, EnvT:24.02°C, InT:28.57°C, IrA1:43.37°C, IrA2:27.03°C, IrO1:60.31°C, IrO2:34.97°C
1590s, EnvH:45.89%, InH:38.24%, EnvT:24.02°C, InT:28.55°C, IrA1:43.41°C, IrA2:27.03°C, IrO1:60.03°C, IrO2:34.61°C
1591s, EnvH:45.88%, InH:38.27%, EnvT:24.00°C, InT:28.52°C, IrA1:43.41°C, IrA2:27.05°C, IrO1:60.03°C, IrO2:34.81°C
1592s, EnvH:45.89%, InH:38.32%, EnvT:24.02°C, InT:28.52°C, IrA1:43.47°C, IrA2:27.05°C, IrO1:59.99°C, IrO2:34.75°C
1593s, EnvH:45.89%, InH:38.34%, EnvT:24.02°C, InT:28.48°C, IrA1:43.49°C, IrA2:27.07°C, IrO1:60.01°C, IrO2:34.55°C
1594s, EnvH:45.88%, InH:38.38%, EnvT:24.00°C, InT:28.48°C, IrA1:43.49°C, IrA2:27.07°C, IrO1:60.21°C, IrO2:34.69°C
1595s, EnvH:45.90%, InH:38.42%, EnvT:24.02°C, InT:28.48°C, IrA1:43.49°C, IrA2:27.09°C, IrO1:60.05°C, IrO2:34.59°C
1596s, EnvH:45.91%, InH:38.46%, EnvT:24.00°C, InT:28.46°C, IrA1:43.51°C, IrA2:27.13°C, IrO1:60.05°C, IrO2:34.83°C
1597s, EnvH:45.92%, InH:38.52%, EnvT:24.02°C, InT:28.42°C, IrA1:43.53°C, IrA2:27.13°C, IrO1:59.89°C, IrO2:34.69°C
1598s, EnvH:45.92%, InH:38.55%, EnvT:24.02°C, InT:28.40°C, IrA1:43.53°C, IrA2:27.13°C, IrO1:59.97°C, IrO2:34.77°C
1599s, EnvH:45.93%, InH:38.60%, EnvT:24.02°C, InT:28.40°C, IrA1:43.55°C, IrA2:27.15°C, IrO1:59.85°C, IrO2:34.69°C
1600s, EnvH:45.94%, InH:38.63%, EnvT:24.00°C, InT:28.36°C, IrA1:43.59°C, IrA2:27.15°C, IrO1:59.93°C, IrO2:34.33°C
1601s, EnvH:45.95%, InH:38.64%, EnvT:24.02°C, InT:28.36°C, IrA1:43.59°C, IrA2:27.19°C, IrO1:59.99°C, IrO2:34.69°C
1602s, EnvH:45.96%, InH:38.68%, EnvT:24.00°C, InT:28.36°C, IrA1:43.61°C, IrA2:27.15°C, IrO1:60.01°C, IrO2:34.69°C
1603s, EnvH:45.96%, InH:38.68%, EnvT:24.00°C, InT:28.31°C, IrA1:43.61°C, IrA2:27.19°C, IrO1:59.95°C, IrO2:34.61°C
1604s, EnvH:45.97%, InH:38.74%, EnvT:24.02°C, InT:28.31°C, IrA1:43.63°C, IrA2:27.19°C, IrO1:59.93°C, IrO2:34.47°C
1605s, EnvH:45.99%, InH:38.77%, EnvT:24.02°C, InT:28.27°C, IrA1:43.67°C, IrA2:27.23°C, IrO1:59.71°C, IrO2:34.69°C
1606s, EnvH:45.99%, InH:38.82%, EnvT:24.00°C, InT:28.29°C, IrA1:43.71°C, IrA2:27.21°C, IrO1:59.87°C, IrO2:34.59°C
1607s, EnvH:45.99%, InH:38.83%, EnvT:24.00°C, InT:28.23°C, IrA1:43.71°C, IrA2:27.23°C, IrO1:60.11°C, IrO2:34.51°C
1608s, EnvH:46.00%, InH:38.91%, EnvT:24.02°C, InT:28.23°C, IrA1:43.73°C, IrA2:27.23°C, IrO1:59.87°C, IrO2:34.55°C
1609s, EnvH:46.00%, InH:38.95%, EnvT:24.02°C, InT:28.21°C, IrA1:43.73°C, IrA2:27.23°C, IrO1:59.73°C, IrO2:34.47°C
1610s, EnvH:45.99%, InH:38.94%, EnvT:24.00°C, InT:28.21°C, IrA1:43.79°C, IrA2:27.23°C, IrO1:59.73°C, IrO2:34.61°C
1611s, EnvH:45.99%, InH:38.97%, EnvT:23.97°C, InT:28.16°C, IrA1:43.77°C, IrA2:27.27°C, IrO1:59.85°C, IrO2:34.55°C
1612s, EnvH:45.99%, InH:39.03%, EnvT:24.02°C, InT:28.16°C, IrA1:43.81°C, IrA2:27.29°C, IrO1:59.81°C, IrO2:34.59°C
1613s, EnvH:46.00%, InH:39.08%, EnvT:24.02°C, InT:28.14°C, IrA1:43.83°C, IrA2:27.27°C, IrO1:59.63°C, IrO2:34.81°C
1614s, EnvH:45.99%, InH:39.11%, EnvT:24.02°C, InT:28.12°C, IrA1:43.89°C, IrA2:27.29°C, IrO1:59.73°C, IrO2:34.61°C
1615s, EnvH:46.00%, InH:39.14%, EnvT:24.02°C, InT:28.14°C, IrA1:43.87°C, IrA2:27.27°C, IrO1:59.63°C, IrO2:34.43°C
1616s, EnvH:45.99%, InH:39.12%, EnvT:24.00°C, InT:28.12°C, IrA1:43.83°C, IrA2:27.35°C, IrO1:59.57°C, IrO2:34.45°C
1617s, EnvH:46.00%, InH:39.13%, EnvT:23.97°C, InT:28.12°C, IrA1:43.91°C, IrA2:27.31°C, IrO1:59.61°C, IrO2:34.51°C
1618s, EnvH:45.99%, InH:39.19%, EnvT:24.00°C, InT:28.08°C, IrA1:43.93°C, IrA2:27.31°C, IrO1:59.41°C, IrO2:34.23°C
1619s, EnvH:46.00%, InH:39.28%, EnvT:24.02°C, InT:28.04°C, IrA1:43.93°C, IrA2:27.35°C, IrO1:59.55°C, IrO2:34.39°C
1620s, EnvH:46.02%, InH:39.34%, EnvT:24.02°C, InT:28.04°C, IrA1:43.91°C, IrA2:27.35°C, IrO1:59.41°C, IrO2:34.43°C
1621s, EnvH:46.03%, InH:39.39%, EnvT:24.02°C, InT:28.01°C, IrA1:43.93°C, IrA2:27.37°C, IrO1:59.49°C, IrO2:34.43°C
1623s, EnvH:46.03%, InH:39.40%, EnvT:24.02°C, InT:27.95°C, IrA1:43.97°C, IrA2:27.37°C, IrO1:59.57°C, IrO2:34.33°C
1624s, EnvH:46.03%, InH:39.47%, EnvT:24.02°C, InT:27.95°C, IrA1:43.99°C, IrA2:27.37°C, IrO1:59.41°C, IrO2:34.39°C
1625s, EnvH:46.03%, InH:39.50%, EnvT:23.97°C, InT:27.93°C, IrA1:44.01°C, IrA2:27.35°C, IrO1:59.39°C, IrO2:34.37°C
1626s, EnvH:46.03%, InH:39.51%, EnvT:24.02°C, InT:27.93°C, IrA1:44.03°C, IrA2:27.41°C, IrO1:59.51°C, IrO2:34.29°C
1627s, EnvH:46.04%, InH:39.53%, EnvT:24.00°C, InT:27.89°C, IrA1:44.01°C, IrA2:27.39°C, IrO1:59.39°C, IrO2:34.53°C
1628s, EnvH:46.03%, InH:39.54%, EnvT:24.02°C, InT:27.89°C, IrA1:44.05°C, IrA2:27.41°C, IrO1:59.39°C, IrO2:34.43°C
1629s, EnvH:46.03%, InH:39.60%, EnvT:24.02°C, InT:27.89°C, IrA1:44.09°C, IrA2:27.41°C, IrO1:59.51°C, IrO2:34.43°C
1630s, EnvH:46.03%, InH:39.62%, EnvT:24.02°C, InT:27.87°C, IrA1:44.11°C, IrA2:27.43°C, IrO1:59.45°C, IrO2:34.31°C
1631s, EnvH:46.02%, InH:39.68%, EnvT:24.02°C, InT:27.84°C, IrA1:44.11°C, IrA2:27.43°C, IrO1:59.33°C, IrO2:34.45°C
1632s, EnvH:46.00%, InH:39.72%, EnvT:24.02°C, InT:27.78°C, IrA1:44.13°C, IrA2:27.43°C, IrO1:59.41°C, IrO2:34.31°C
1633s, EnvH:46.00%, InH:39.75%, EnvT:24.02°C, InT:27.78°C, IrA1:44.15°C, IrA2:27.45°C, IrO1:59.27°C, IrO2:34.23°C
1634s, EnvH:45.97%, InH:39.76%, EnvT:24.02°C, InT:27.76°C, IrA1:44.15°C, IrA2:27.43°C, IrO1:59.27°C, IrO2:34.47°C
1635s, EnvH:45.97%, InH:39.77%, EnvT:24.02°C, InT:27.76°C, IrA1:44.19°C, IrA2:27.45°C, IrO1:59.21°C, IrO2:34.37°C
1636s, EnvH:45.97%, InH:39.79%, EnvT:24.02°C, InT:27.74°C, IrA1:44.21°C, IrA2:27.45°C, IrO1:59.33°C, IrO2:34.33°C
1637s, EnvH:45.98%, InH:39.80%, EnvT:24.00°C, InT:27.76°C, IrA1:44.21°C, IrA2:27.45°C, IrO1:59.23°C, IrO2:34.37°C
1638s, EnvH:45.99%, InH:39.81%, EnvT:24.02°C, InT:27.74°C, IrA1:44.21°C, IrA2:27.45°C, IrO1:59.15°C, IrO2:34.23°C
1639s, EnvH:45.99%, InH:39.80%, EnvT:24.02°C, InT:27.74°C, IrA1:44.19°C, IrA2:27.49°C, IrO1:59.17°C, IrO2:34.23°C
1640s, EnvH:45.99%, InH:39.81%, EnvT:24.00°C, InT:27.74°C, IrA1:44.21°C, IrA2:27.45°C, IrO1:59.07°C, IrO2:34.29°C
1641s, EnvH:46.00%, InH:39.84%, EnvT:24.02°C, InT:27.72°C, IrA1:44.25°C, IrA2:27.47°C, IrO1:59.17°C, IrO2:34.31°C
1642s, EnvH:46.00%, InH:39.86%, EnvT:24.02°C, InT:27.69°C, IrA1:44.23°C, IrA2:27.49°C, IrO1:59.07°C, IrO2:34.15°C
1643s, EnvH:45.99%, InH:39.89%, EnvT:24.02°C, InT:27.69°C, IrA1:44.29°C, IrA2:27.47°C, IrO1:59.09°C, IrO2:34.43°C
1644s, EnvH:46.01%, InH:39.91%, EnvT:24.02°C, InT:27.68°C, IrA1:44.29°C, IrA2:27.51°C, IrO1:59.03°C, IrO2:34.17°C
1645s, EnvH:46.00%, InH:39.95%, EnvT:24.02°C, InT:27.69°C, IrA1:44.29°C, IrA2:27.51°C, IrO1:59.21°C, IrO2:34.43°C
1646s, EnvH:46.01%, InH:39.97%, EnvT:24.02°C, InT:27.72°C, IrA1:44.33°C, IrA2:27.51°C, IrO1:59.13°C, IrO2:34.29°C
1647s, EnvH:46.01%, InH:39.98%, EnvT:24.02°C, InT:27.68°C, IrA1:44.31°C, IrA2:27.53°C, IrO1:59.09°C, IrO2:34.21°C
1648s, EnvH:46.02%, InH:40.00%, EnvT:24.00°C, InT:27.65°C, IrA1:44.25°C, IrA2:27.51°C, IrO1:58.95°C, IrO2:34.21°C
1649s, EnvH:46.03%, InH:40.02%, EnvT:24.02°C, InT:27.63°C, IrA1:44.33°C, IrA2:27.53°C, IrO1:59.01°C, IrO2:34.43°C
1650s, EnvH:46.03%, InH:40.05%, EnvT:23.97°C, InT:27.63°C, IrA1:44.33°C, IrA2:27.53°C, IrO1:58.95°C, IrO2:34.25°C
1651s, EnvH:46.05%, InH:40.06%, EnvT:24.02°C, InT:27.63°C, IrA1:44.35°C, IrA2:27.57°C, IrO1:59.07°C, IrO2:34.09°C
1652s, EnvH:46.05%, InH:40.09%, EnvT:24.02°C, InT:27.65°C, IrA1:44.33°C, IrA2:27.57°C, IrO1:59.03°C, IrO2:34.23°C
1653s, EnvH:46.06%, InH:40.11%, EnvT:24.02°C, InT:27.63°C, IrA1:44.39°C, IrA2:27.57°C, IrO1:59.01°C, IrO2:34.31°C
1654s, EnvH:46.07%, InH:40.14%, EnvT:24.02°C, InT:27.61°C, IrA1:44.35°C, IrA2:27.59°C, IrO1:58.91°C, IrO2:34.09°C
1655s, EnvH:46.08%, InH:40.18%, EnvT:24.02°C, InT:27.59°C, IrA1:44.35°C, IrA2:27.57°C, IrO1:58.87°C, IrO2:34.09°C
1656s, EnvH:46.07%, InH:40.19%, EnvT:24.00°C, InT:27.61°C, IrA1:44.43°C, IrA2:27.61°C, IrO1:58.79°C, IrO2:34.03°C
1657s, EnvH:46.05%, InH:40.21%, EnvT:24.00°C, InT:27.59°C, IrA1:44.39°C, IrA2:27.59°C, IrO1:58.87°C, IrO2:34.31°C
1658s, EnvH:46.05%, InH:40.22%, EnvT:24.00°C, InT:27.59°C, IrA1:44.41°C, IrA2:27.57°C, IrO1:58.83°C, IrO2:33.95°C
1659s, EnvH:46.03%, InH:40.24%, EnvT:24.02°C, InT:27.57°C, IrA1:44.43°C, IrA2:27.61°C, IrO1:58.77°C, IrO2:34.21°C
